,0,score,known
929,AIFM1,0.6692486296264216,0
930,VEGFB,0.6691887458430871,0
933,SRM,0.668717970022849,0
934,PEBP1,0.6686590487810312,0
935,GAB2,0.6685240059787174,0
936,ESRRB,0.6681370611779088,0
938,PEX11G,0.667479970191945,0
939,NKIRAS2,0.6671348139947255,0
940,FURIN,0.6671057503977005,0
941,BID,0.6669707911232415,0
942,MEPE,0.6669084601129578,0
943,CYP2A13,0.6668744100323053,0
945,ACAA2,0.6666585844868382,0
946,PARK7,0.6664351813561503,0
947,ACOT12,0.6663681178231504,0
948,PTPRZ1,0.6662992810597049,0
949,SFXN3,0.6661535613221158,0
950,MAPKAPK2,0.6661040803334105,0
951,PGP,0.6659913822849232,0
952,SHC1,0.6654001765355856,0
953,ARSB,0.6649371570814361,0
955,B7RP1,0.664729622885702,0
956,TAGLN,0.6641815374298572,0
957,ACADVL,0.6638276270330832,0
958,PEX6,0.66322233207407,0
959,PPIG,0.663123780678813,0
960,MSRB1,0.6631100735323392,0
962,CST2,0.662637385434958,0
963,VCAM1,0.6625127200718135,0
964,MAPK7,0.6623571271853423,0
966,GK,0.661423224523641,0
967,IL11,0.6611334401922406,0
968,FOXO6,0.6604016325680728,0
969,TWIST1,0.6603975210023707,0
970,GK2,0.6602490883475134,0
971,CARD11,0.6599249172343004,0
973,EOMES,0.6591012194895215,0
974,ACP1,0.6585637385738862,0
975,MMP25,0.6585483519208005,0
976,ADAM17,0.6584147576202589,0
977,NMI,0.6583961898605348,0
978,GSTK1,0.6582488490951555,0
979,SCCPDH,0.6582468611372125,0
981,ACOT7,0.6580660969970968,0
982,TECR,0.6579518236112595,0
983,CCL7,0.6573172756436126,0
984,PECAM1,0.6571474061348022,0
985,JDP2,0.657103289563512,0
987,NCF1,0.6568817573112883,0
988,TRAF1,0.6568472652928089,0
989,PLD1,0.6566415842720592,0
990,DPEP1,0.6564675017517192,0
991,C4BPA,0.6563625757407424,0
992,ECE1,0.6561935900934986,0
993,TNFRSF14,0.655827761268802,0
994,F13A1,0.6557743484168755,0
996,INSM2,0.6555470272430227,0
997,AFMID,0.6550587428335222,0
998,VWF,0.6549133322837749,0
999,SKAP1,0.6548664329596541,0
1000,CYB5RL,0.6545716506378844,0
1001,ACSS3,0.6545307693894518,0
1002,MPV17L2,0.6542320783292833,0
1003,PIPOX,0.6540657702009464,0
1004,SPR,0.6537215648238672,0
1005,PTK7,0.6532349069933078,0
1006,LY86,0.6532254475621179,0
1007,DBT,0.6532128526816284,0
1008,LYZ,0.653085809578947,0
1010,ITGA5,0.6526065306097045,0
1011,GPR78,0.6518578944265272,0
1012,AMTN,0.6511152704629689,0
1013,HRC,0.6502524346219853,0
1015,LRP2,0.6497758009006311,0
1016,NLK,0.6489080556161296,0
1017,SLC2A1,0.648889916642478,0
1018,PRKACG,0.6485877486752123,0
1019,PROS1,0.6483721164792643,0
1020,GRB14,0.6483698776635496,0
1022,BMP3,0.6483380132996368,0
1023,ABHD5,0.6483185326515873,0
1024,MSRB2,0.6482754100480436,0
1025,PDGFA,0.6482039391706191,0
1026,SCAP,0.647973354391762,0
1027,CSF2RA,0.6478611862553764,0
1028,THBS4,0.6477896907261141,0
1029,UBE2D3,0.6477743179736616,0
1030,MIF,0.6477589196482194,0
1031,HLCS,0.6477323487710646,0
1032,MMRN1,0.6476388781002401,0
1033,GAS1,0.6475638283992529,0
1034,MITF,0.6475232767244489,0
1035,HADH,0.647469282107448,0
1036,GHRL,0.6474560867413021,0
1039,ECHDC1,0.6472853632738297,0
1040,PEX7,0.6472108853808103,0
1041,HMGCLL1,0.6471932231423323,0
1042,PDPK1,0.6471277360791906,0
1043,HPSE,0.6470422267351171,0
1044,BAX,0.647041685470808,0
1046,PYCARD,0.646901158888242,0
1048,DAOA,0.646730059185094,0
1049,ACOT8,0.6464931508932305,0
1050,CHAT,0.6462725982373959,0
1051,CREB5,0.6461948937782787,0
1052,FBN1,0.6461367104551877,0
1053,CD1C,0.646083387175576,0
1054,CD209,0.6460576025930663,0
1055,PLA2G2F,0.645930731300993,0
1056,ENPEP,0.6458992465731018,0
1057,LONP2,0.6458515417769342,0
1058,ITGAE,0.645673283873827,0
1059,TAB1,0.6455982481924246,0
1061,HSD17B12,0.6455133204660234,0
1062,GFOD1,0.645478257154111,0
1064,CCS,0.6452520523845262,0
1065,IFNGR2,0.6448600696616331,0
1066,VEGFC,0.644597614065056,0
1068,IFNGR1,0.6442911662512139,0
1069,VSIG4,0.6441098898788963,0
1070,FAM20C,0.6439499816215337,0
1071,NUCB1,0.6438968147784914,0
1072,MAPK11,0.6436117462847931,0
1074,LPIN1,0.6428510436971728,0
1075,SERPINB10,0.6426756410745929,0
1076,C1QB,0.642638461225573,0
1077,TICAM2,0.6424190831435741,0
1078,CD33,0.6421611639897575,0
1079,CYP27A1,0.6420523423683445,0
1080,FCER1A,0.6420446367750914,0
1081,SLC29A3,0.6416940967041929,0
1082,FIGF,0.6413258408778112,0
1083,ABAT,0.6409582872673057,0
1084,ACHE,0.640178770910462,0
1085,PSG3,0.6401574193866156,0
1086,IL3RA,0.6401274530407876,0
1087,ITM2B,0.6398398412652787,0
1088,ATF1,0.6396078847156116,0
1089,HIPK4,0.6393056092137177,0
1090,TMLHE,0.6392046897661473,0
1091,BCAN,0.6391384727129948,0
1092,NDST2,0.6388455351306861,0
1093,TDO2,0.6387425673566007,0
1094,FRK,0.6376782726858472,0
1095,MMP7,0.6376038898465575,0
1096,PEX1,0.6373748625583759,0
1097,MAPK8IP3,0.6371009722720397,0
1098,NRK,0.6366873169301069,0
1099,STAP1,0.6361215732901758,0
1100,HCK,0.6359296104131533,0
1101,DGAT2,0.6356603967238506,0
1102,ORMDL3,0.6353400290346736,0
1103,DUSP7,0.6352934311129999,0
1104,PCK2,0.6350278857081298,0
1105,MXRA8,0.6348266665140851,0
1106,KDR,0.6348159182065745,0
1107,SPP2,0.6344611558377212,0
1108,WDFY1,0.6344356649994166,0
1109,HRK,0.6343784743434441,0
1110,USF2,0.6343744881779282,0
1111,GNAQ,0.634307384624508,0
1112,TMEM132A,0.6339837034167282,0
1113,DUSP10,0.6336706018176451,0
1114,CDH4,0.6336156120307129,0
1117,ADAM12,0.6329360949278163,0
1119,BACE1,0.6322575561023913,0
1120,PTK2B,0.6321268977444402,0
1121,AGXT,0.6319317249147615,0
1122,SUCLA2,0.6319131466364685,0
1123,AMHR2,0.6317053802470872,0
1124,ICOSL,0.6317024189401632,0
1125,DAO,0.6312585431807013,0
1127,APLP2,0.631203562401182,0
1128,PCBD1,0.6311948048163237,0
1129,DHDH,0.6309239662513649,0
1130,ERBB2,0.6302592269798051,0
1131,SERPINI1,0.6302253531492448,0
1132,CYP2A6,0.6300754302049676,0
1133,DUOX2,0.6299762232482459,0
1134,GOLM1,0.6295146851380149,0
1135,SFTPA1,0.6294963422241627,0
1136,NOD2,0.6293911134227995,0
1137,PTPN18,0.6293237788397414,0
1138,FKBP2,0.6289776168420806,0
1139,UBE2D1,0.6288460763877806,0
1141,LTBP1,0.6284010208890985,0
1142,PENK,0.6278396535948605,0
1143,PDGFRA,0.6276869558889214,0
1144,PTPLA,0.6273720159434057,0
1145,CNTFR,0.6273031964367115,0
1146,BPI,0.6272744525082017,0
1147,MYOD1,0.6263799101466904,0
1148,CFD,0.6259496956160981,0
1149,MATN3,0.625896415253308,0
1150,PIK3R3,0.6258621858143231,0
1151,MIA3,0.6255911748874818,0
1152,PLA2G4C,0.6255129199159853,0
1153,ID1,0.6254191101188964,0
1154,TFCP2L1,0.6253570784022926,0
1155,MRAP,0.6253404575284189,0
1156,UGDH,0.6252448547628338,0
1157,C6orf15,0.6248148310150463,0
1159,PEX26,0.6242332177579676,0
1160,CASP1,0.6240261655351492,0
1163,MSX2,0.6230933712864744,0
1164,TGFB3,0.6230616785782276,0
1165,PDXK,0.6230178178622879,0
1166,ARL4C,0.6229743985373138,0
1167,ATP7A,0.622834006946482,0
1168,JUND,0.6228270280278138,0
1169,IDS,0.622723596636555,0
1170,RIPPLY1,0.6223134945191485,0
1171,ALDOA,0.621987947856787,0
1172,HAAO,0.6218051147953306,0
1174,CRADD,0.6216172869263797,0
1176,FAM83H,0.6213185115000962,0
1177,CRLF1,0.6207102001627781,0
1178,CYR61,0.620505752227947,0
1179,NHLRC2,0.6196013493572637,0
1180,NCOA6,0.6194691739850803,0
1181,PLA2G4B,0.6192637570758736,0
1182,MSRA,0.6190098006515182,0
1183,TPH1,0.618869600063099,0
1184,RELN,0.6187375799641452,0
1185,CCR7,0.6187016081261094,0
1186,LDHA,0.6185744940030344,0
1188,KLKB1,0.6183544667747514,0
1191,STAT1,0.6181581915219843,0
1192,CCL15,0.6179422259492464,0
1193,S100A1,0.6178160445380798,0
1194,SLC2A14,0.6177029668491812,0
1195,CILP,0.6175489246536652,0
1196,NFKB2,0.6175487750774822,0
1197,TDGF1,0.6169616431733411,0
1198,WFS1,0.6168278969744545,0
1199,ALDH3A1,0.6168187681781866,0
1200,GGT5,0.6167669933922866,0
1201,LEFTY2,0.6167388658318143,0
1202,BMP4,0.6165204228086184,0
1203,ADHFE1,0.616420664677894,0
1204,SMAD3,0.6164103252229849,0
1206,BDNF,0.6155247069413248,0
1207,RETNLB,0.6155161493961017,0
1208,CRK,0.6152093561378292,0
1209,MOGAT1,0.6151772689201609,0
1210,MEF2A,0.6151665849580169,0
1211,CTRC,0.6150016862152479,0
1212,TANGO2,0.6149614333845675,0
1213,FOXA2,0.6145552180739349,0
1214,LYPLA1,0.6144683137721556,0
1215,CD1B,0.613177289159108,0
1216,MPV17,0.6127573719727839,0
1217,DUSP5,0.6127473304156155,0
1219,SHISA5,0.6122370405223214,0
1220,CDH6,0.6118913315996659,0
1221,NAT8,0.6116173680342619,0
1222,CXCL1,0.6113896513668322,0
1223,S100A2,0.6104684170239015,0
1224,CDH5,0.6104531463408007,0
1225,DIO2,0.6104467490557869,0
1226,PMAIP1,0.6103124119964893,0
1228,SELPLG,0.6098038514613572,0
1229,FOXO4,0.6097522078673705,0
1231,TRAT1,0.6092248052715536,0
1232,S100A3,0.6090814211023733,0
1233,AGA,0.6090498931116235,0
1234,NR4A2,0.6090410695798635,0
1235,CCBL2,0.6090263269325816,0
1236,RAG1,0.608954203331484,0
1237,MCAT,0.6086116382425847,0
1238,ZFAND6,0.6083277951782612,0
1239,PTPN2,0.608063332919987,0
1240,TIMP2,0.6074389237353857,0
1242,MOGAT2,0.6072305807336421,0
1243,IL27RA,0.6072246541048982,0
1244,RAF1,0.6070919043294081,0
1245,RLBP1,0.6063577209630869,0
1246,RIPK1,0.6061604994947641,0
1247,ICAM3,0.60607503037834,0
1248,ODC1,0.6060119246353999,0
1249,AMH,0.6059607861114643,0
1251,PLA2G16,0.6056512276414137,0
1252,SELP,0.6055799548947826,0
1253,AADAT,0.6055645151219136,0
1254,PDK1,0.6054878660388752,0
1255,UCP1,0.6054445552626767,0
1256,PRKACB,0.6048837877666418,0
1257,PAX3,0.6048124201312972,0
1258,OXSM,0.6046640881961689,0
1259,F7,0.6043731722716961,0
1260,PLIN5,0.6040908778712065,0
1261,DUSP3,0.6038751527919378,0
1262,NPPB,0.6031566550159544,0
1263,MMP14,0.6028600236373919,0
1264,STS,0.6028522905256674,0
1265,TIE1,0.6026918454929568,0
1266,BDH2,0.6026143763541875,0
1267,PHYH,0.6024384839846629,0
1268,SERPINB8,0.6022733349939172,0
1269,MBD3L3,0.602122237910733,0
1270,ERO1LB,0.6019850772355505,0
1271,FGF23,0.6018246591813865,0
1272,KMO,0.6016260062083673,0
1273,FABP5,0.6015995766189743,0
1274,PDGFD,0.6012119600015287,0
1276,CD19,0.6007311294043064,0
1277,LYN,0.6007204468324304,0
1279,SPARC,0.6003369050542054,0
1280,IL4I1,0.600061694254711,0
1281,DOCK2,0.6000315192709795,0
1282,HSD17B6,0.5999829244543459,0
1283,ANXA2,0.599580535474507,0
1284,CEMP1,0.5993080447184572,0
1285,OXCT2,0.5986569859738299,0
1286,PLAUR,0.5985320445218592,0
1287,DUSP6,0.5985087628577617,0
1288,INPP5D,0.5983394759644647,0
1289,LTA4H,0.5983144668548672,0
1290,FOXP4,0.5982833231680226,0
1291,EPOR,0.5974125762320337,0
1292,CSF2RB,0.597006073251552,0
1293,SRF,0.5969743700456135,0
1295,MPEG1,0.5967135704542026,0
1296,PHLPP1,0.5964363267224297,0
1297,POU2AF1,0.5958784161271561,0
1298,GLRX2,0.595825047146958,0
1299,CITED1,0.5952000722230554,0
1300,DUOX1,0.5949284954847567,0
1301,RALGDS,0.5944243796485569,0
1302,MADD,0.5943277220238521,0
1303,CARD6,0.594293813726255,0
1304,MDH1,0.5933830700573665,0
1305,CELA3B,0.5932927799096355,0
1306,NIT2,0.5932134156658062,0
1307,GPNMB,0.5931979672974598,0
1308,TFF2,0.5926913276193132,0
1309,C1QA,0.5926722866874322,0
1310,OSCAR,0.5926396880709439,0
1311,ORMDL2,0.5925011397477021,0
1313,NOX4,0.5921857756271982,0
1315,FADD,0.5917520743069151,0
1316,AMBN,0.5917156814027544,0
1317,LAMB1,0.5915818366485762,0
1319,ZC3HAV1,0.591246300810301,0
1320,SULT2B1,0.5911366844982484,0
1321,RPE65,0.5910087556555205,0
1322,PHYHIP,0.5905558921425534,0
1323,GFOD2,0.59032489364499,0
1324,GDNF,0.5902403041708106,0
1325,ANGPTL2,0.5901808040658356,0
1326,QPCT,0.5897122771425312,0
1329,CYCS,0.5891112836017846,0
1330,STAR,0.5890296617044322,0
1331,FERMT3,0.5888482912870772,0
1332,POMC,0.5888424288697777,0
1333,B3GALT6,0.5884742698222836,0
1334,ZFHX3,0.58832548395925,0
1335,NOTUM,0.5880835857803668,0
1336,TRAF5,0.5878357394684434,0
1337,SPAG9,0.587690012759324,0
1338,DOK1,0.5876244945155377,0
1339,WT1,0.5870757839594754,0
1340,CMKBR6,0.586674295774242,0
1341,LCK,0.5866253519728941,0
1342,EVA1A,0.5865988999775218,0
1343,PTPLAD1,0.5865876207931979,0
1344,CDH3,0.5861140520969494,0
1345,FLT1,0.5859767300541326,0
1348,ELK4,0.5844080076580737,0
1349,CHRDL1,0.5831670876703215,0
1350,MMP13,0.5831019334142961,0
1351,KIAA1549,0.5830507387843101,0
1352,ARSA,0.582838455006084,0
1353,KLK4,0.582814250415231,0
1354,PGR,0.5827296687395113,0
1355,ADIPOR2,0.5826187697551446,0
1356,CTRB1,0.5823449403426425,0
1357,SPAM1,0.5822705194769642,0
1358,PNPLA7,0.5814798149881131,0
1359,TRAK1,0.5814111718972754,0
1360,HAND2,0.5813712850682022,0
1361,SLC9A3R1,0.5813106683044156,0
1362,AKR1C1,0.5812885857026838,0
1363,CTSS,0.580940061773888,0
1364,CNNM1,0.5808554628698808,0
1365,OLA1,0.5808182257502319,0
1366,USP21,0.5808148122803892,0
1367,CSH2,0.5805310179858285,0
1368,ETV5,0.5798990236645123,0
1369,JKAMP,0.5798739949340002,0
1371,FGF8,0.5793732033326439,0
1372,ALS2,0.5789602595723771,0
1373,IL17F,0.5788901824692874,0
1374,ATF7,0.5788790818856999,0
1375,HSD17B1,0.5788774472112268,0
1376,PPAP2B,0.5787362428561239,0
1378,STK11IP,0.5784375832567379,0
1379,GH2,0.578185024322292,0
1380,BNIP3,0.5780974176595494,0
1382,PPM1A,0.5779808587001725,0
1383,MAGED2,0.5778416803093146,0
1384,BBC3,0.5769931239684793,0
1385,IHH,0.5768266590372177,0
1386,PPM1G,0.5766053605936352,0
1387,RET,0.5755848671915474,0
1388,CREG1,0.5754856190358203,0
1389,CHGB,0.5754273871897129,0
1390,PTS,0.5753256227681723,0
1391,GLYAT,0.5747874248945274,0
1392,SPRY2,0.5746792791800002,0
1393,NLRP1,0.574600294276714,0
1394,UGT2B10,0.5744031124153411,0
1395,GCAT,0.5742697645951504,0
1396,BCL6,0.5736882509590177,0
1398,PPAP2C,0.5735611658416389,0
1399,CARD14,0.5733669222782146,0
1400,CDH1,0.5727497226732571,0
1401,HS3ST3A1,0.5726634462608503,0
1402,PDHA2,0.5725735409691208,0
1403,PPAPDC1B,0.5725315949995148,0
1404,UGT2B11,0.5724060608626502,0
1405,CCBL1,0.5722704371271429,0
1406,GLRX,0.5717130337734898,0
1407,NCEH1,0.5715846074947822,0
1409,BCL2L2,0.5712771419674669,0
1410,MARK3,0.5709548547928738,0
1411,RPS6KB1,0.5707804798810023,0
1412,OLFM4,0.5705915595041561,0
1413,MEFV,0.5703711767116959,0
1414,PIK3R1,0.570230724129368,0
1415,SLC29A4,0.5698085471622774,0
1416,TEX264,0.569267724409763,0
1417,CCL22,0.5691123951960647,0
1418,KLHDC2,0.5687992119053835,0
1419,CLEC4M,0.5684434566185504,0
1420,GATA4,0.5683644473591432,0
1421,TOR4A,0.5681391831931809,0
1422,SGPL1,0.5678319024700894,0
1423,UPB1,0.5677071534895424,0
1424,GNA11,0.5676265903625782,0
1425,CHUK,0.5674155651585715,0
1426,MAP3K2,0.5670056822124513,0
1427,TRPV4,0.5667443059093484,0
1428,FCGR2B,0.5661532177554696,0
1429,HSD17B7,0.5657425952285975,0
1430,BDH1,0.5655723385528169,0
1431,A2M,0.5646180124224895,0
1432,VAT1,0.5645841745033774,0
1433,ICAM2,0.5644991122067644,0
1434,IFNW1,0.5642685145048133,0
1436,BMP15,0.5640937682401961,0
1438,SGSH,0.5635991168972101,0
1439,SOX18,0.563542494888095,0
1440,AASS,0.5634646745627226,0
1441,MSTN,0.5633178320053311,0
1442,MYOG,0.5632745750586968,0
1443,PRLR,0.5631224266491001,0
1444,DNAJB7,0.5629659893592164,0
1445,HS6ST3,0.562952327482481,0
1446,MAP3K7,0.5627211107789827,0
1447,CTSG,0.5625782465591107,0
1448,MYT1L,0.5624737937617043,0
1450,HVCN1,0.5620153507537564,0
1451,DMGDH,0.5619960533659217,0
1452,MGAT4A,0.5619950266391551,0
1453,HIBCH,0.5616821394416978,0
1454,NOD1,0.5615684905536332,0
1455,CDH24,0.5614064643923061,0
1456,SERPINB4,0.5613461153339606,0
1457,PITX3,0.5613240936487279,0
1458,FRS2,0.5612013633182342,0
1459,CXCL2,0.5611642813766936,0
1460,ATOX1,0.5610052238448527,0
1461,SRGN,0.5609643670009138,0
1462,APPL1,0.560833117503313,0
1463,CEBPB,0.5608246802013916,0
1464,AKT3,0.5607625768029455,0
1465,TXNDC12,0.5607240049577183,0
1466,CPA2,0.5606374834944686,0
1467,BAK1,0.5606195173749022,0
1468,FLT4,0.5605561657081539,0
1469,ASCL1,0.560029181631828,0
1470,FAM49B,0.5598672339290476,0
1471,FGFR1,0.5597668832813767,0
1472,NLRC4,0.5595674387376076,0
1475,RAP1B,0.5590063022393555,0
1476,LAMB2,0.5589081572355651,0
1477,DPYS,0.5588603327234934,0
1478,POSTN,0.5587148551873314,0
1479,DUOXA1,0.5585243760779964,0
1480,MS4A3,0.5574674912234139,0
1482,FGF7,0.5573627298092394,0
1483,ATP8B1,0.5569775831300072,0
1484,GCLM,0.5567925030367624,0
1485,GAPDH,0.5566924604048029,0
1486,IDUA,0.5565374813489791,0
1487,CDH11,0.5560946572534065,0
1488,AKR1C2,0.5558564566697325,0
1490,BCAR1,0.5556917685648833,0
1491,IL19,0.5556513125254201,0
1493,SPHK1,0.5551654756936601,0
1494,SCAMP1,0.5551511866956668,0
1496,PTPN12,0.5548758258011316,0
1497,FAM20A,0.5547503676876524,0
1499,MOSPD2,0.5547369194854452,0
1500,ACAD8,0.554480339197204,0
1501,BRAF,0.5544692935778028,0
1502,CNKSR1,0.5542884488126969,0
1503,SOX10,0.5537607222064767,0
1504,CTRL,0.5531624815768224,0
1505,IFNL1,0.5531179611750938,0
1506,GPR97,0.5528274826665385,0
1507,ERBB3,0.5528174003787079,0
1508,PTPRE,0.5527063208346227,0
1509,EIF2AK2,0.5521746450344227,0
1510,TFAP2E,0.5520700141447886,0
1511,IVD,0.5518792593512297,0
1512,CYBA,0.5509884813794307,0
1513,DSPP,0.5505252038982015,0
1514,LTF,0.5503250817197719,0
1515,MET,0.5500673496698696,0
1516,BIRC3,0.5498870045722092,0
1517,ACTN4,0.5498583433359117,0
1518,LPAR2,0.5498328881895239,0
1519,GP9,0.5495957168587262,0
1521,SULT1E1,0.5494773013910004,0
1522,TFAP2A,0.5489518821051869,0
1523,GZMH,0.548799016680419,0
1524,RAPGEF1,0.5486753063585954,0
1525,CDH9,0.5486588160778999,0
1526,PON3,0.5483956078713992,0
1527,LAMC1,0.5480699197764782,0
1528,DLD,0.5480572871543289,0
1529,CDH8,0.5478216987388933,0
1530,MAP3K8,0.5476049935822834,0
1531,IKZF3,0.5475457610356688,0
1532,CDV3,0.5475077760102165,0
1533,ITGA2,0.5472821164022067,0
1534,PRKCG,0.5470954166387865,0
1535,FAM198A,0.5463914727120958,0
1536,PRG3,0.5459725921593928,0
1537,ACSM2B,0.5459485450096174,0
1538,IL34,0.5454428894390603,0
1539,APOBR,0.5454303488563421,0
1540,BMP2,0.5446293198809857,0
1541,PDHX,0.5445625036395385,0
1542,PHYKPL,0.5442768974297647,0
1543,C4A,0.5439770951797083,0
1544,MSRB3,0.5434217811547113,0
1545,IER3,0.5433602488505354,0
1546,PNPLA6,0.5432765097148872,0
1547,C1S,0.5431594959905974,0
1548,CRKL,0.5429549313285357,0
1549,CYP46A1,0.5428985335427156,0
1550,KSR2,0.5428334160364162,0
1551,FOXA1,0.5428279296234348,0
1552,QDPR,0.5423643773780177,0
1553,SLC5A1,0.5418325480053877,0
1554,PHLPP2,0.5417309543513869,0
1555,CST8,0.5415521075170564,0
1556,AKR1C4,0.5413737117300557,0
1557,MAPKAPK5,0.541370748683884,0
1558,LRP10,0.5409061842135573,0
1559,SCLY,0.5408380331227305,0
1560,KLRG1,0.540649114257341,0
1561,DAXX,0.5404043160632106,0
1562,GM2A,0.5397677972890376,0
1564,UGT2A3,0.5390504905502649,0
1565,NEU1,0.5387647549921172,0
1566,HS3ST1,0.538718792969849,0
1567,AIPL1,0.5386428499686081,0
1568,MSX1,0.5386013231278508,0
1569,ZHX1,0.5385977802099435,0
1570,IFNA16,0.5382206227478675,0
1571,S1PR1,0.5382142631485503,0
1572,ACSF3,0.5381301778645514,0
1573,ENSG00000270024,0.5380244832595911,0
1574,ITGA4,0.5378768729641281,0
1575,PTPRR,0.5376943207926246,0
1576,TFF1,0.5370393410804225,0
1578,GCA,0.5368122838902364,0
1579,ENSG00000244255,0.5366852723881477,0
1580,PROM1,0.5362731903522577,0
1581,TAOK3,0.5362685843417033,0
1582,CR2,0.536248473149231,0
1583,CREM,0.5360667411051157,0
1584,SERPINA5,0.5357808003105793,0
1585,C1orf95,0.5356902468714038,0
1586,ISLR,0.5350159800696378,0
1587,NGF,0.5349795303615758,0
1588,HYAL2,0.5346895667394651,0
1589,LMX1A,0.5342215395365435,0
1590,HS2ST1,0.5338655508018697,0
1591,MEF2D,0.5336736070685296,0
1592,MMP8,0.5336014714830175,0
1593,RALGAPA1,0.5335300199503683,0
1594,GTPBP2,0.5333729656240124,0
1595,F2R,0.5331473908831755,0
1596,IFNA6,0.5331404310072475,0
1597,ETV1,0.5331329627435295,0
1598,NSMAF,0.5326874476441732,0
1599,HPGD,0.5324688589493203,0
1600,TNFSF18,0.5318978977460314,0
1602,GNAZ,0.5317311642641168,0
1603,MLXIPL,0.5316527719464611,0
1604,L3HYPDH,0.5314510313630547,0
1605,HEPH,0.5311194981989723,0
1606,COX10,0.5310369796315952,0
1607,NRG3,0.5307259687520841,0
1608,B3GAT3,0.5306914686416243,0
1609,PTX3,0.5305999303655103,0
1611,ITGB8,0.5305025863599597,0
1612,TPH2,0.5304883357380782,0
1613,IL5RA,0.5303596266049158,0
1614,TNIP2,0.5303133874775268,0
1615,ICOS,0.5302830299824064,0
1616,HNF1B,0.5300553032007349,0
1617,CDH13,0.5299366308511355,0
1618,EEF2K,0.5297210568516134,0
1619,CYP19A1,0.52948165339979,0
1621,SFTA3,0.5287773699908287,0
1622,SFTPA2,0.5285076433810265,0
1624,HTRA2,0.5284184370623476,0
1625,MGEA5,0.5283776596288565,0
1626,FYB,0.5281753222335251,0
1627,SLC44A2,0.528165259243033,0
1628,F5,0.5280135414600173,0
1629,CCDC62,0.5278405833295355,0
1630,MME,0.5277565765911234,0
1631,RCN1,0.527712404886502,0
1633,SPN,0.5275915283243883,0
1634,RPS6KB2,0.5275580684590178,0
1635,PAPSS1,0.5271290099910874,0
1636,CDH15,0.5269908034705081,0
1637,NENF,0.526692592195513,0
1638,KNCN,0.5266548325642318,0
1639,GLIPR1,0.526629663716603,0
1640,SHARPIN,0.5264132788266477,0
1641,DEGS1,0.526371859548636,0
1642,C9orf41,0.5261985061880823,0
1643,ENG,0.5261530698538771,0
1644,PPP3R2,0.5260524344747314,0
1645,XYLT1,0.5258918600781911,0
1646,SGMS1,0.5257622410556524,0
1647,TRPS1,0.525565666435736,0
1648,PIK3R2,0.5255012815425172,0
1650,F9,0.5251281374427856,0
1651,REL,0.525100263928431,0
1652,FCER1G,0.5249280192503016,0
1653,ANGPT4,0.5248740631279143,0
1654,TNFRSF18,0.5248482014721341,0
1655,KLF6,0.5248294860074916,0
1657,SND1,0.5246477296581084,0
1658,MOGAT3,0.5246407803712164,0
1659,GP5,0.5246371080491183,0
1660,SMS,0.5241412673629453,0
1661,IFNAR1,0.524122080419313,0
1662,NRAS,0.5239003685672764,0
1663,SERPINA1,0.5233455473770151,0
1664,PPBP,0.5232216459675041,0
1665,WWOX,0.5231948556015853,0
1666,MAP3K14,0.5229922622780194,0
1667,NCK2,0.5229803053909683,0
1668,SEMG1,0.5225452373625861,0
1669,SHC2,0.5223208146657289,0
1670,CNPY3,0.5213197825692636,0
1671,ATP7B,0.5211661168152318,0
1672,PTPRB,0.5207173273960678,0
1673,PRRG1,0.5206054793828603,0
1674,DNASE1L1,0.5203675589825404,0
1675,ZNF182,0.5200922593509346,0
1676,CDH17,0.5200267783994528,0
1677,RNF31,0.5198727746523822,0
1678,POU5F1,0.5197806344209787,0
1679,LSP1,0.5193935230492343,0
1680,LTA,0.5192388767335959,0
1681,F11R,0.5192380828849853,0
1682,ACMSD,0.5189729380875581,0
1684,PCBD2,0.518891363116471,0
1685,KLHDC8A,0.5187065480554364,0
1686,RGMB,0.5186984363622064,0
1687,PGLYRP1,0.5186961059723418,0
1688,PAX7,0.5186621663837767,0
1689,ATP2B3,0.5186070136543364,0
1690,TNFRSF13B,0.5185851667895032,0
1691,CDH10,0.5184970104518599,0
1692,YES1,0.5184781730340483,0
1693,NOSIP,0.5184548851690166,0
1694,EXT1,0.5182723305204613,0
