0,score,known
RPGRIP1,0.025281620379886814,0
NUTM1,0.02526080183920367,0
CDHR2,0.025251907250281123,0
DDX55,0.02524904821742655,0
KRT26,0.02523837514462403,0
CEP55,0.025228281322546658,0
NPM3,0.025213339695332473,0
APTX,0.025212110988646196,0
LBX1,0.025201196137897054,0
MAK16,0.025196561499246393,0
NEK9,0.02519051185824092,0
NUCKS1,0.025174558694654812,0
RTN2,0.02515925595223054,0
ORC3,0.02514465489202713,0
BFSP1,0.02513935191609189,0
HDDC3,0.02513339161292293,0
COPS2,0.02508494510981586,0
CDK20,0.025057913302179255,0
C12orf57,0.025041161363371423,0
SLITRK3,0.025032225378165542,0
GPS1,0.025029957356816426,0
FJX1,0.025013785979347565,0
NPTN,0.025008683808077872,0
CCDC93,0.024992596530730143,0
PRIM1,0.02497769928896636,0
GNL3L,0.024951071907420012,0
IWS1,0.024949751813735082,0
KRT85,0.024949430246047892,0
KCNG1,0.02494624346746599,0
TNP2,0.024944379686181684,0
EIF3L,0.024943054839598855,0
BNIP1,0.02492379338789436,0
PAQR8,0.024913455024778534,0
ZC3H12D,0.02490431057142263,0
TIMM10,0.024904258031584654,0
DR1,0.02488215805667271,0
NME6,0.024877675632761238,0
RECQL4,0.02487333455060308,0
BRIP1,0.024857344891320493,0
WDFY3,0.024849497364551505,0
ARHGEF35,0.024847532807054023,0
C1orf87,0.02483463470409061,0
EXOSC1,0.02483444858150494,0
RBBP9,0.024830603984138774,0
ANXA13,0.024815802422177635,0
GINS4,0.024812560751304842,0
WDR74,0.024810371626679317,0
USP1,0.024805392800576663,0
POLR1E,0.024804055996331686,0
WHSC1L1,0.02478842083613292,0
LRRC52,0.024770559623103948,0
RPL27,0.02475785418152811,0
ALG6,0.024754709125573777,0
FKTN,0.02474651651726495,0
RRM2,0.024743786776459956,0
KRT18,0.024723853312734443,1
POLR2H,0.024717026977223076,0
TNKS1BP1,0.02471355624679028,0
CDK7,0.024698789131183965,0
HMGN2,0.024694582474459065,0
CKAP2L,0.024690658815707953,0
LOC154872,0.024687795854209913,0
GCKR,0.024685027209955634,0
ADCK4,0.02467723103257905,0
ERGIC1,0.024675831849273366,0
C14orf80,0.024667066736217057,0
TTC37,0.02466135419667976,0
GABRG3,0.024659008913602273,0
POLR3G,0.02464897749469467,0
MCM5,0.024645980062570037,0
TCP10L2,0.024638669832994595,0
FAM109B,0.024630052637788176,0
DHX32,0.02462344693492972,0
RPL14,0.02458804764099971,0
CKS2,0.024583824996129596,0
NUP37,0.02458240978278315,0
TIA1,0.024577763520783162,0
NELFA,0.02455701685653,0
DOCK8,0.02455259893012583,0
SYT12,0.02455044106782387,0
MARS2,0.024541699200271223,0
TAF12,0.024541571372546252,0
CKAP5,0.024537041829075373,0
NCAPG,0.02453610988393771,0
BDP1,0.024530978568223446,0
GABRA3,0.024528278315894787,0
C1orf27,0.024494877653244183,0
G3BP2,0.02447993615411358,0
NEK1,0.024466729537292262,0
POLR2J3,0.024466208781079506,0
PHF20,0.024464615259849453,0
SNAPC5,0.024461613207095754,0
ENY2,0.024459712204741604,0
GSPT2,0.02445031049841221,0
EPB41L4B,0.024439360292700635,0
GTPBP6,0.024436605103388815,0
CCDC84,0.02443585187811893,0
BEND3,0.024413056599161414,0
PARP2,0.024411423618711892,0
MCM7,0.024403918534654897,0
ENSG00000279483,0.024387966686727693,0
EIF5A2,0.024379956964365648,0
RAD23B,0.024376837599737716,0
TOP2A,0.024376140758590018,0
TSSC1,0.024362691134581404,0
GABRE,0.024358891197711074,0
ZC3H4,0.024358445990088667,0
VWA8,0.02435206172870257,0
GRIN3B,0.024345001625852205,0
ALKBH3,0.024344565742748254,0
NUSAP1,0.02434156719184021,0
TUBAL3,0.024330348874095933,0
PIEZO2,0.024319742805187793,0
POLR2E,0.02428989499179387,0
TRIM55,0.024288319378484254,0
CELSR3,0.024275724355497564,0
DHX30,0.024264529005861065,0
SUGP1,0.024263605362108625,0
RPL13A,0.024252245501535118,0
KIF26B,0.024246787678095315,0
MT4,0.02424213064636955,0
C16orf59,0.024229176504939835,0
KIF1B,0.02422247421638449,0
ENSG00000243207,0.02420361167534751,0
DHRS2,0.02418566030459157,0
FAM83D,0.024172509539007538,0
CKAP2,0.024165212698033,0
GPR21,0.024160646773763835,0
FARSB,0.02415791130118496,0
RTFDC1,0.02413630533378491,0
CREBL2,0.024121431637005707,0
PDS5A,0.02410778724133269,0
KRT27,0.024107121096544417,0
TUBA1B,0.024101349448406344,0
GATS,0.02410095660220689,0
KRT32,0.02409569841543356,0
TMPO,0.02408533466678347,0
TTC31,0.024079381775076927,0
DYNLRB2,0.024059154581846643,0
RBBP4,0.02404974792513207,0
MRPS7,0.024048935156505802,0
DPM1,0.024043333964960903,0
PHF3,0.0240373976590634,0
DEFA1B,0.024014251647187856,0
THAP7,0.023992572508170763,0
KCNJ14,0.023992200440891776,0
ANP32B,0.023960440084585827,0
RPL21,0.023960399179765293,0
ENSG00000086848,0.023952909349071006,0
GABRQ,0.02395042155563102,0
FAT4,0.02393775812255869,0
LRRTM1,0.02393711026689337,0
ELL,0.023934700916276537,0
TBCE,0.023932317756357686,0
SNX4,0.023919205110638286,0
TOB2,0.02391286942507644,0
KCNJ16,0.02390513328092498,0
MIP,0.023890349974390823,0
TRMT10C,0.023885090232795902,0
MYCBPAP,0.02387079346506028,0
GTF3C6,0.023857557574542835,0
DCAF6,0.02384960071580078,0
SSR2,0.023830805534833514,0
CTPS2,0.02381792605583615,0
SERP2,0.023787622364363416,0
ANKUB1,0.023784921251235446,0
CCDC18,0.02377159463574691,0
EAF1,0.023757508846137337,0
TMEM5,0.02375723038063218,0
TACC2,0.023752783568466385,0
NDC80,0.02374673321668845,0
COPS4,0.023745158931672304,0
MFSD11,0.023731059903868146,0
CATSPER4,0.023725965417030526,0
RP9,0.023711579972052206,0
SPCS3,0.0237052842605764,0
EXOC3L4,0.02370429160605769,0
SEPT11,0.023698970754702918,0
POLR2M,0.02369417519033036,0
HEATR6,0.023687589073063585,0
TRPC4AP,0.02367830254781486,1
TTC25,0.023665684201222493,0
NECAB3,0.02365660049182952,0
TAF10,0.023654452865136903,0
C11orf85,0.023638384170564585,0
KCNIP1,0.02363309126028946,0
GTPBP4,0.023622791865298188,0
MTMR12,0.02361796009360605,0
LRRC26,0.023605543204488228,0
BOLA1,0.023584820037876285,0
SLC6A12,0.023572537963856745,0
CATSPERB,0.02355956012503991,0
DHX35,0.02353731125445376,0
ZMYND8,0.023524177709189492,0
SLC25A26,0.023523971561641408,0
EFS,0.023516836548547977,0
CTPS1,0.023487398701545693,0
IARS2,0.023487306368900857,0
MSL1,0.023471063784735156,0
POLR1C,0.023463687106463,0
RPL22L1,0.023461266987208136,0
RSL24D1,0.02345695335622566,0
URM1,0.023447198196521236,0
KLRF2,0.023424843961215525,0
TCTEX1D4,0.023422173087446645,0
TCEA2,0.023412370398280164,0
CCNL2,0.02341170860804552,0
NETO2,0.023405240799591217,0
LARS,0.0234033195262742,0
PHACTR3,0.023378669730450233,0
SLC6A5,0.023372467392464367,0
TCEB3,0.023354397658999024,0
EIF5A,0.023334997071628828,0
TAF8,0.023310733898097315,0
NOC3L,0.023308657146552815,0
RFC2,0.023290757292267435,0
ZNF688,0.023233190590002794,0
DCLK1,0.02322716990421815,0
ISPD,0.02322115109161254,0
ORC2,0.02321481168810185,0
B3GALNT2,0.023214577119046842,0
CABP4,0.02318901805130397,0
ZNF573,0.023182977611935194,0
TMEM43,0.02317354149982428,0
SNRPF,0.023157994818439755,0
PRSS54,0.02314875919189036,0
LRRTM2,0.02314604890330184,0
DESI1,0.023142189159387313,0
PUS3,0.023128883156208122,0
TAF6L,0.023124001952858502,0
KRT82,0.02312186244625641,0
PRM1,0.023118095622972814,0
TAF15,0.02306674003906314,0
EXOSC9,0.023065382814745034,0
OVCA2,0.023056245135603077,0
RASGRP4,0.023051155870336203,0
ENSG00000268861,0.02304522667852039,0
TIMELESS,0.023041338103355468,0
MKI67,0.02304064644603871,0
RFC5,0.02303899661625547,0
RBM19,0.023034395340307493,0
CNGA3,0.0230277750023813,0
CTDP1,0.022993379570722606,0
STK19,0.022960660273031817,0
TTPA,0.022955466736678063,1
NGDN,0.022950577714826236,0
FKBP15,0.022931873650525816,0
COPS6,0.02291859975084623,0
DDB2,0.022908945025744438,0
BTG3,0.022897708972756378,0
PAIP1,0.02286878977091288,0
NXF3,0.02286547370021868,0
DDX28,0.022860068204144747,0
KANSL3,0.022850070037829916,0
RPGR,0.022847277734957,0
EEF1B2,0.02283930937547048,0
U2AF35,0.02282898733843018,0
LGALS9B,0.022827930302698807,0
ENSG00000278674,0.022799154376262305,0
SMARCAD1,0.02279346548833395,0
PRIM2,0.02278167153641933,0
KCND3,0.022779776794557435,0
WDR42A,0.022779551776092165,0
THTPA,0.022766354498263138,0
LRRC9,0.022759825386747135,0
TOR1AIP1,0.02275254734085238,0
RINT1,0.022750099635372393,0
RDH13,0.022708284511995847,0
PRRC2B,0.022682031615935426,0
IPO8,0.022677092173750187,0
SLC41A1,0.02266023535263802,0
HIVEP1,0.022636969535956283,0
NOL9,0.02263257216581878,0
POLA2,0.022622752240512863,0
EXOSC10,0.022609183047944775,0
TMEM60,0.022593198049621926,0
CDK12,0.022564348003510645,0
GTF2F2,0.022556218392488805,0
NUP54,0.02254760912813977,0
TCP10,0.022532225117953563,0
DDX10,0.022530526291855837,0
LIG4,0.022526793811545612,0
SSRP1,0.02252564396553221,0
EIF3J,0.022523905210320837,0
NUDCD1,0.02252328302224636,0
CATSPERD,0.022510051617279526,0
FRMPD1,0.022494513930086158,0
QARS,0.022485361861234968,0
PIBF1,0.022479154098428177,0
ANP32E,0.022463731648654738,0
ZDHHC17,0.022456416381746475,0
TAF2,0.02245480297125761,0
KCNA3,0.022448497337987386,0
KCNE2,0.02244702057674293,0
SEC61B,0.0224341301827544,0
ENTPD2,0.022419878309086733,0
GYPC,0.022417296069711094,0
DCAF16,0.022410710384745014,0
CCDC142,0.022396052277119525,0
TUBB8,0.02239094319223887,0
PARS2,0.022386230636561817,0
RPL34,0.02237746557967471,0
RFC1,0.022377142642157077,0
MCMBP,0.02237457848946809,0
MXI1,0.022364504484786284,0
DPM3,0.022361393078352013,0
BRD8,0.022337661091952062,0
KIAA1279,0.022336323646524894,0
CADPS,0.022321430209852715,0
DYNLT1,0.0223213117538967,0
PES1,0.022305486638514914,0
DDX11,0.02229725922605232,0
GINS3,0.022269060976264327,0
RPL8,0.022262697558291123,0
RPL26,0.022260668479943874,0
MOCS3,0.022249990630639954,0
SRP14,0.022243426800136596,0
KANK1,0.022239871869849534,0
MPDU1,0.02220585426738611,0
MEPCE,0.022188188409678962,0
CEBPZ,0.022171810473225858,0
ALG11,0.022171705123436393,0
RPL12,0.022142863134895302,0
ENSG00000275464,0.022124886067316853,0
DCAF17,0.022122707457744795,0
NUFIP2,0.022122324254976948,0
PFDN1,0.022116328925066656,0
GATC,0.022100405257406752,0
TXNDC9,0.022096757185427383,0
EXOSC7,0.022094581428539102,0
CNOT3,0.022090382586762516,0
MPP7,0.022058205882493895,0
COPS7B,0.022034888232570094,0
PWP1,0.022022040014402684,0
PCBP1,0.022007208698373207,0
RQCD1,0.022002205449717437,0
POLR3GL,0.02199768388586913,0
RPA3,0.0219975244242989,0
CNOT1,0.02199564295063588,0
TCEAL1,0.021989010341383324,0
SRP72,0.0219883815515502,0
SEC61G,0.02198272551659154,0
CARF,0.021978804612195545,0
XRCC4,0.02197312627740241,0
NME4,0.021962028916007365,0
CACUL1,0.021958706634385566,0
RNASEH2C,0.021952389503212006,0
TAF1C,0.02192162969884035,0
SMN1,0.021920129415162935,0
POLR2F,0.021886625059293785,0
KIAA0825,0.0218824039861938,0
XPNPEP3,0.021876530162889166,0
ZNF32,0.021874913067059937,0
UCN,0.02185219764324938,0
MSL2,0.02184150601821268,0
SDAD1,0.02182576412617864,0
RNASEH2A,0.02181392054218069,0
NARS2,0.021810501775087365,0
SEC61A2,0.021805927688590968,0
ELP2,0.02180569075055694,0
NFATC2IP,0.021784425951662655,0
RPLP0,0.021779814740724594,0
MEIOB,0.021777551242444997,0
RFX2,0.021775580862368332,0
RSL1D1,0.021759256539259964,0
GPATCH1,0.02175216854945627,0
ERCC5,0.021737803591700272,0
UTP23,0.021718429980631785,0
TSR3,0.02169385067783189,0
TRIM44,0.02168013617295721,0
TTC4,0.021671053323587628,0
FARSA,0.021658108284249824,0
RAD54L,0.021653437412344708,0
GTF3C1,0.02165200731727766,0
MIPEP,0.021646223180182205,0
EIF4ENIF1,0.021626699629888873,0
EIF3D,0.021623995754713052,0
ZZZ3,0.021617734817688267,0
RPA2,0.021613402539393464,0
HRSP12,0.02161311045217274,0
RASL10B,0.02158577750838746,0
ADAP1,0.021585695896794203,0
EIF5B,0.02156944663646282,0
ASH1L,0.021552344666127914,0
HTR3D,0.021545834503488143,0
RPAP3,0.021525772532092577,0
TCERG1,0.021524280563638247,0
SASH1,0.021523086609918755,0
LRCH3,0.021518462936561514,0
BAHCC1,0.02150666500044386,0
KCNQ4,0.021499229532919308,0
PDE8B,0.021498503695550494,0
PELO,0.021455037690685044,0
RRS1,0.021444017225154575,0
KIF1C,0.021422499145632847,0
ORC4,0.021414244208846894,0
ACBD3,0.021411209336568454,0
GPN3,0.02140269829914937,0
NTPCR,0.02140249626639021,0
RPL27A,0.021385405922403698,0
ATAD5,0.021383560175134438,0
WARS2,0.02134605107805731,0
ADAM11,0.021337187696038817,0
SNIP1,0.02133233787929318,0
TUBB1,0.021317558534562072,0
KRI1,0.02131319817843434,0
KIF21B,0.021311645601815074,0
C4orf19,0.02130026217027317,0
WRAP73,0.02129685905101785,0
RPF1,0.02129561151283223,0
MAD2L1BP,0.02128739150867514,0
GINS1,0.021264632605071804,0
CD3EAP,0.021263865466117454,0
MARS,0.021254767185357425,0
DEDD,0.021254498794625622,0
GPN1,0.021253313616045776,0
G3BP1,0.02125039120686634,0
POC1B,0.021249175227751185,0
MOXD1,0.021243831504572007,0
SKIV2L,0.02123849851576522,0
METTL1,0.021236342923803248,0
TCP11,0.021228463415384907,0
NCAPH,0.0212096014450542,0
TMEM107,0.021194227084768615,0
DDX39B,0.021189767627374578,0
ACTBL2,0.021186549040086537,0
NSUN7,0.021163928788733685,0
LGI2,0.02114732825531309,0
SNCB,0.021136673523861088,0
HMGN1,0.021127723469935883,0
KIF6,0.021125504283095176,0
NSUN3,0.021104184283027756,0
ATPAF1,0.021098774755849467,0
RPL3L,0.021095329501204078,0
C1D,0.02108646485947896,0
SLC25A44,0.021075896297347515,0
RPF2,0.021066904609775332,0
KIF27,0.02106114526512119,0
OSGEPL1,0.02103906602616225,0
CDCA2,0.021008942401152527,0
PAN3,0.021003576114775244,0
POLR3H,0.020992108075863904,0
DPAGT1,0.020983464123920586,0
GTF3C5,0.02096633772157913,0
GON4L,0.02096427704212816,0
IRX6,0.02096088247030494,0
SORCS1,0.02096031554293188,0
DDX21,0.020959041400852883,0
DDX27,0.020955905142844924,0
ZNF830,0.020952159157095706,0
IARS,0.020950614362774327,0
DCAF5,0.020948300181807517,0
CNOT6,0.020938319488475056,0
NEUROD2,0.02092978691539459,0
ENSG00000260836,0.0209189919578294,0
EIF4B,0.020910866023801475,0
PURB,0.02090506617246416,0
HNRNPM,0.02090157095359703,0
TAF1D,0.02090149581704762,0
RPL19,0.020878170609531465,0
CDX4,0.020872666252878848,0
EPC1,0.020868932082169053,0
ERI1,0.020863609701904325,0
RPS13,0.020861680690811707,0
YARS2,0.02085336436526193,0
RPAP1,0.02082953320690637,0
COPS7A,0.02082518004174633,0
KIFC2,0.02080248258982054,0
DTNB,0.02080169796650436,0
RPL36,0.02079280546584056,0
RPL7L1,0.020755353486585318,0
DCAF4,0.020748634511501975,0
TUBE1,0.020694407410370538,0
SLC47A2,0.02069171644496453,0
WRB,0.020686878908364497,0
ENSG00000215472,0.020680471705996625,0
THOC3,0.02066339049176557,0
MELK,0.020658604778808713,0
DDX6,0.020657113378969815,0
PM20D1,0.020630184428200575,0
PINX1,0.02061684746847023,0
XPO4,0.020600058515701892,1
DNAJC17,0.020596631679196432,0
WDR70,0.0205748327656578,0
CNOT8,0.02056862716663757,0
AK9,0.020567872633666766,0
TTL,0.020567707817470585,0
VARS,0.02056424178521802,0
TOR1B,0.02056108397611726,0
UTP14C,0.02054653948065749,0
NLE1,0.020542817184128117,0
POLR3E,0.020531496039415696,0
CPEB3,0.02053132685972203,0
BOP1,0.020523887285736904,0
ZNF76,0.020520521015858453,0
SNX10,0.020518317267448734,0
MCM3,0.020507219172649145,0
TWISTNB,0.02050691957494931,0
TTK,0.020495079230075104,0
DPH5,0.020475185564353574,0
RPL4,0.0204643649846186,0
XRCC1,0.020457894604117347,0
NOC2L,0.020457383658984706,0
TROAP,0.020456617520099925,0
DOLPP1,0.020443136411302736,0
PRUNE,0.020442533955753208,0
PUS1,0.02042979255632638,0
SVOPL,0.020426339790300962,0
SARS,0.02041873206750739,0
KCNN1,0.0204043189076168,0
RPL29,0.020395978860663987,0
DPH2,0.020359478005049655,0
SNX7,0.020358012829715746,0
TEX13A,0.020353106616929316,0
DCAF11,0.02032765058416348,0
RRBP1,0.020322911612279684,1
BRIX1,0.020319827383873373,0
ZNHIT1,0.02031816668910021,0
RPUSD2,0.020315075404493586,0
EIF4A2,0.020306862794696016,0
RAD51AP1,0.020296043721579442,0
USP11,0.020295909128323675,0
BRF2,0.020283333203642884,0
SMC2,0.02027873718232633,0
KIF21A,0.020275322219559525,0
DIS3L,0.020241751557287135,0
DDX56,0.02023534815492113,0
COPS8,0.020232627601571924,0
BAIAP3,0.02021192959909146,0
NECAB1,0.020211398507200037,0
KIAA0101,0.020200323936430085,0
KIF25,0.020190090234492756,0
TXNDC2,0.02018875932356129,0
NXPH2,0.020184576616091632,0
KARS,0.02018317416222236,0
NOL7,0.02014817778597042,0
SPATA6L,0.020148078339131386,0
GAS2L1,0.0201463776220381,0
EPS8L2,0.02013464538456949,0
RFX7,0.02013393861684128,0
KTI12,0.020127965418108094,0
RFT1,0.020127889067769626,0
NUP155,0.02012605945594044,0
CHD1L,0.02012468815525882,0
DNTTIP2,0.020119601362492273,0
TCEAL4,0.020099705468392595,0
SEPT3,0.020064561938354042,0
TBCC,0.02006357021509345,0
GTF2H1,0.020058630300218937,1
TNNI3K,0.020058538728958148,0
RPL28,0.020034331399471163,0
CT45A1,0.020022699839387505,0
SMARCA1,0.02002181379523948,1
CHRAC1,0.020020199986265218,0
YEATS2,0.020018149728074596,0
AQP10,0.020013153105861506,0
TAF5,0.02001291969669009,0
TAF1A,0.0200119264348947,0
DCP2,0.019999339592269974,0
NCBP1,0.019987920171055173,0
CKMT1B,0.019986662031719414,0
ZBTB40,0.019986352597922825,0
RRP12,0.019978835773487042,0
DNAJC9,0.019973088831300168,0
ALG3,0.01995165684787463,0
POLR1A,0.01994059047830838,0
POLR1D,0.01993919776583136,0
GLOD4,0.019936726674326933,0
EIF3M,0.01992694737860184,0
TUBD1,0.01992415445037908,0
AARS,0.019910073848950965,0
AQP8,0.01990011428116901,0
GUK1,0.019881752667631012,0
NMD3,0.01987763334760304,0
XPA,0.019877392093418475,0
AQP6,0.019876582726768764,0
DPH1,0.019865572633654942,0
AVIL,0.01986128145299086,0
CCDC94,0.019851209015829596,0
EEF2,0.01983130555938587,1
RBM15B,0.01982893303436147,0
RPL18,0.01982186189066629,0
GINS2,0.019818648463468785,0
PBDC1,0.019810214382844638,0
FAAH2,0.019788263884937474,0
DAZAP2,0.019770476420059056,0
CPEB2,0.019751023388433587,0
TSR2,0.019712817512545108,0
CNOT10,0.019700588210067916,0
RPS27,0.01970022985608355,0
RNF151,0.019697129366152238,0
RPL35,0.019676618877441134,0
EBNA1BP2,0.019668189167411806,0
RPL10A,0.01965514437710282,0
NSA2,0.01965381889668728,0
DPH7,0.01965269840968158,0
ATXN1,0.01963947835250431,0
RNGTT,0.019636855625196747,0
HNRNPA1L2,0.019634059620881515,0
CCDC173,0.019616934758139425,0
LARP4B,0.019613982564296657,0
RPL7A,0.019612305567559003,0
NIPBL,0.019598672252137368,0
PTCD1,0.01959592986795489,0
GMEB2,0.01958778593949176,0
SFSWAP,0.019583504533230205,0
TCEB3C,0.019571699810039624,0
WDR12,0.01955843306202242,0
NARS,0.01952426413999611,0
USP39,0.019522845047509358,0
RPL39L,0.019512274331069283,0
KIF16B,0.019509916859397864,0
PDE12,0.01949864644018742,0
RPS7,0.019491874897705423,0
PFDN5,0.019488655476721926,0
VBP1,0.01947604596450242,0
KIF12,0.0194697857439463,0
TPR,0.019468139402004595,0
CSB-PGBD3,0.019462295052136463,0
NEIL3,0.019456028043032904,0
SUPT6H,0.019438906503802884,0
C7orf60,0.019429820476318332,0
GORAB,0.019416972874128722,0
SHCBP1,0.019396172456258614,0
BAZ1A,0.019386111693540944,0
TUBB8P12,0.019380965913840493,0
UCN3,0.019380120061996346,0
POLR3C,0.019366723520530562,0
SNRPC,0.019352060408035172,0
SEPT10,0.019343343698815862,0
PFDN4,0.019337049069800882,0
FASTK,0.019286411993448972,0
KDM5A,0.019244892629324307,0
SF3B3,0.01923213718316795,0
RPL18A,0.019231226076057886,0
GABRB1,0.0192265676508741,0
TIAL1,0.01922086577903513,0
PDRG1,0.019220161407560117,0
RAD21L1,0.01921933297875233,0
NOP9,0.019209486665234542,0
KCNA10,0.019194365209552904,0
POLR3F,0.01918989856148423,0
DDA1,0.019180286960429817,0
POLE4,0.019160880561323142,0
SLC12A4,0.019160774444843598,0
SEPT9,0.019153926195026344,0
SRP54,0.019150874559870273,0
SLC6A13,0.019121532452092135,0
RPL36AL,0.019115436968912016,0
MMP23B,0.019112842506618544,0
NIP7,0.01909999660570916,0
LARS2,0.01909432104212828,0
DPH6,0.01907133112074506,0
RPL36A,0.019067328727564295,0
SYNCRIP,0.01906512184964667,0
AARS2,0.019039383546302566,0
MDN1,0.019038311169557107,0
DHX9,0.01903178951783696,0
INO80E,0.01901693357141582,0
GJA9-MYCBP,0.019016928956432297,0
TARBP2,0.019016448774773168,0
PTCD2,0.019011308464024906,0
NUPL1,0.018987263407899205,0
PNN,0.018978235816165024,0
RPL24,0.018964333484350823,0
NHEJ1,0.01895407817619161,0
CFAP20,0.01894774041220018,0
DSCC1,0.01893145428958229,0
GMEB1,0.018909418592007378,0
CHTF8,0.01890844028978661,0
RPL10,0.018906229785917508,0
CATSPER2,0.018892254923183444,0
TAF7,0.018882392312641827,0
PFDN6,0.01886531410164521,0
STRC,0.018863189582961588,0
EIF2S3L,0.018855864196627197,0
FTSJ1,0.018853309567317632,0
EIF3B,0.018846363926683457,0
DDX50,0.018846218704339966,0
TNP1,0.01883483373165563,0
TFAP4,0.018825267945315867,0
HEATR1,0.01882261485741888,0
ALG1,0.018822436246441906,0
USE1,0.018785267625836443,0
NCOA5,0.018779448178867394,0
MAD2L2,0.018767960538854697,0
C9orf142,0.018766452570675548,0
RPL23A,0.01874463560746775,0
WDFY2,0.018741393934633553,0
RPL10L,0.01870762309724128,0
XPNPEP1,0.018705074218282627,0
NUBP1,0.018699004995692076,0
DBR1,0.018698588030599463,0
MSH3,0.018683513339103924,0
GPR182,0.01866602401021643,0
NXPH3,0.018643029305762632,0
CHFR,0.018626883837974954,0
GRIK5,0.0186208515080414,0
TCEA1,0.01861813071483819,0
CUL4B,0.01861147438624876,0
ABT1,0.01860397915286293,0
WDR43,0.018601415665333312,0
REXO4,0.018590683363296986,0
LRCH2,0.018579860011720566,0
NECAB2,0.01857898096724212,0
KIAA0753,0.01856137262783561,0
KIAA1429,0.018550056810290715,0
GTF3C2,0.0185361243417213,0
EXOSC2,0.018530268774020378,0
CST11,0.01851592828513114,0
EML6,0.018501407883995097,0
UTP3,0.018496116125522582,0
RBM15,0.018462645092756847,0
WDR18,0.018461094641767744,0
ZNRD1,0.018436788938519,0
MSH6,0.018432484163321217,0
FRA10AC1,0.018418131447999128,0
ANKRD37,0.018390201456623966,0
CHTOP,0.018381387279381458,0
POC1A,0.01837310644728028,0
EEF1A2,0.01835701622873175,0
NOP16,0.018356915826971503,0
GTPBP3,0.018356501876980985,0
EIF3H,0.01834140560358045,0
ARMC1,0.018339031183448234,0
NCBP2,0.018332697614009217,0
NXT2,0.018330133428721515,0
PAQR4,0.018330030609244225,0
SARNP,0.018329387075744722,0
ACTR8,0.018327559686527602,0
EIF3C,0.01832444299157208,0
DEPDC1,0.018324192964770915,0
HNRNPAB,0.018321998045681503,0
EEF1G,0.01831389910210138,0
PPIL3,0.018310999723320384,0
ENSG00000197584,0.01830176302163356,0
SHPRH,0.018282109486994155,0
ENSG00000260537,0.018278339950684543,0
NEIL2,0.018261712832613478,0
CCNO,0.018258825189180088,0
RPL31,0.018251872078149392,0
HNRNPLL,0.01824878324395086,0
SETD2,0.01824288575648561,0
NXF2B,0.0182254592675283,0
MYADML2,0.01822526976088641,0
EXO1,0.018221605846948,0
RPL22,0.018217568159081186,0
RPL15,0.018211633949427097,0
RPL39,0.01820232359336459,0
METAP1,0.0181852157892866,0
TBC1D32,0.018184422188048614,0
GLRA3,0.018171539157903104,0
CHST8,0.018171039327100322,0
SUB1,0.01815363132082075,0
RPS25,0.018130567918087002,0
YARS,0.0181126809196,0
LSG1,0.018109982672916705,0
KCNH7,0.01810022222868141,0
HBS1L,0.01809726660517533,0
MLLT6,0.018092947386830673,0
RPL13,0.018075118487542646,0
HNRNPF,0.01806161874083878,0
POLK,0.018057150268731274,0
HNRNPA1,0.01803731410142158,0
ERCC3,0.018025556795797683,0
NSUN5,0.018021602345831732,0
CIRBP,0.017999179383693102,0
SLC6A11,0.01799005909705824,0
TNFAIP8L1,0.017986804533201176,0
RPL37,0.01797284901704187,0
NCBP2L,0.017946783605043294,0
NOP14,0.01794229671914726,0
ADAL,0.01793163947765086,0
NOP2,0.017907440556576965,0
MBIP,0.017896966936888983,0
ARL2BP,0.017890726158934816,0
DDX18,0.017870748252255493,0
GRASP,0.017868871054488186,0
DNAJC24,0.017864579859753336,0
URI1,0.01785906258897781,0
NXF2,0.017857147421838887,0
CARS2,0.017844623238245764,0
DICER1,0.017842847390988,1
CCDC12,0.017841341964797714,0
PEPD,0.0178362160034243,0
NCLN,0.017829200207854452,0
MON2,0.0178153560558378,0
NACAD,0.01780072989787439,0
PNMA1,0.01779308593568351,0
NOMO1,0.017791078786172764,0
NAP1L4,0.017786988149838524,0
CCT8L2,0.017777804700712583,0
CCDC58,0.017760135643770887,0
RBM28,0.017758289741815637,0
DDIT4L,0.017758270121218032,0
C19orf25,0.017747358391162288,0
PIF1,0.017741229234065025,0
GPR6,0.017733824779911086,0
RPS2,0.017731163762935934,0
DQX1,0.01772403026105043,0
MTO1,0.01770410431458398,0
RRP1,0.0176915592625555,0
RPS4X,0.017690870910306484,0
SEPT5,0.01768597966337123,0
KIFC1,0.01767169295469418,0
KATNA1,0.017657119793520352,0
FTSJ3,0.017652626186516272,0
MGA,0.017648731290303647,0
RPLP1,0.017636984598331698,0
ARL13B,0.017612463812389584,0
KIF18B,0.017605919965142575,0
WARS,0.01760324026880198,0
TAF1B,0.017602370615448493,0
TMEM2,0.017590943091237647,0
LRCH4,0.0175814166603284,0
CRCP,0.017579492712078638,0
SMKR1,0.017577417663102137,0
VARS2,0.017569549006058723,0
TRMT61A,0.017564562289614623,0
MCM9,0.017507266411207405,0
KRR1,0.017499564538580193,0
UBTF,0.017486930145469197,0
METAP2,0.01748657775838085,0
TRMT6,0.017486189238532394,0
DCAF10,0.017485539147276543,0
FAU,0.017440452405390373,0
WDR31,0.01741224896135412,0
ERCC8,0.0174060383168985,0
TRMT2A,0.01740151262362756,0
CDC42EP4,0.01737924853350601,0
EXOG,0.0173707557399866,0
